id,nhogar,miembro,comuna,dominio,edad,parentesco_jefe,situacion_conyugal,num_miembro_padre,num_miembro_madre,estado_ocupacional,cat_ocupacional,calidad_ingresos_lab,ingreso_total_lab,calidad_ingresos_no_lab,ingreso_total_no_lab,calidad_ingresos_totales,ingresos_totales,calidad_ingresos_familiares,ingresos_familiares,ingreso_per_capita_familiar,estado_educativo,sector_educativo,nivel_actual,nivel_max_educativo,años_escolaridad,lugar_nacimiento,afiliacion_salud,cantidad_hijos_nac_vivos,ingreso_total_lab_USD,ingreso_total_no_lab_USD,ingresos_totales_USD,ingresos_familiares_USD,ingreso_per_capita_familiar_USD,ingresos_totales_USD_cat,sexo_Mujer,sexo_Varon,hijos_nacidos_vivos_No,hijos_nacidos_vivos_Si,sist_de_salud_Sistema privado,sist_de_salud_Sistema público
1115,1,1,14,0,35,2,3,No corresponde,No corresponde,2,0,3,34000,1,0,3,34000,2,34000,34000,1,1,1,0,11,6,1,0,536.7008681925809,0.0,536.7008681925809,536.7008681925809,536.7008681925809,2,0,1,1,0,1,0
1116,1,1,11,0,35,2,3,No corresponde,No corresponde,2,0,3,10000,1,0,3,10000,1,55000,7857,1,1,1,0,10,5,4,0,157.85319652722967,0.0,157.85319652722967,868.1925808997632,124.02525651144435,3,0,1,1,0,0,1
1116,1,2,11,0,13,1,2,1,Madre no vive en el hogar,1,1,1,0,1,0,1,0,1,55000,7857,0,0,11,0,7,0,4,0,0.0,0.0,0.0,868.1925808997632,124.02525651144435,4,0,1,1,0,0,1
1116,1,3,11,0,41,4,5,No corresponde,No corresponde,2,0,3,16000,1,0,3,16000,1,55000,7857,1,1,1,3,12,5,4,0,252.56511444356747,0.0,252.56511444356747,868.1925808997632,124.02525651144435,1,0,1,1,0,0,1
1116,1,4,11,0,37,4,5,No corresponde,No corresponde,2,0,2,29000,1,0,2,29000,1,55000,7857,1,1,1,3,12,5,1,3,457.7742699289661,0.0,457.7742699289661,868.1925808997632,124.02525651144435,2,1,0,0,1,1,0
1116,1,5,11,0,16,4,4,3,4,1,1,1,0,1,0,1,0,1,55000,7857,0,0,11,0,9,0,1,0,0.0,0.0,0.0,868.1925808997632,124.02525651144435,4,0,1,1,0,1,0
1116,1,6,11,0,17,4,4,3,4,1,1,1,0,1,0,1,0,1,55000,7857,0,0,11,0,11,0,1,0,0.0,0.0,0.0,868.1925808997632,124.02525651144435,4,1,0,1,0,1,0
1116,1,7,11,0,6,4,2,3,4,1,1,0,0,0,0,0,0,1,55000,7857,0,0,5,4,0,0,1,0,0.0,0.0,0.0,868.1925808997632,124.02525651144435,4,1,0,1,0,1,0
1117,1,1,8,0,35,2,3,No corresponde,No corresponde,2,4,3,10000,3,2000,3,12000,2,12000,6000,1,1,1,0,10,1,4,1,157.85319652722967,31.570639305445933,189.42383583267562,189.42383583267562,94.71191791633781,3,1,0,0,1,0,1
1117,1,2,8,0,9,1,2,Padre no vive en el hogar,1,1,1,0,0,0,0,0,0,2,12000,6000,0,0,5,4,2,0,4,0,0.0,0.0,0.0,189.42383583267562,94.71191791633781,4,1,0,1,0,0,1
1118,1,1,10,0,35,2,3,No corresponde,No corresponde,2,0,3,30000,1,0,3,30000,2,30000,30000,1,1,1,3,12,5,1,0,473.559589581689,0.0,473.559589581689,473.559589581689,473.559589581689,2,0,1,1,0,1,0
1119,1,1,8,0,35,2,4,No corresponde,No corresponde,2,0,3,27000,1,0,3,27000,2,27000,27000,1,1,1,3,12,0,1,0,426.2036306235201,0.0,426.2036306235201,426.2036306235201,426.2036306235201,1,0,1,1,0,1,0
1120,1,1,1,1,35,2,5,No corresponde,No corresponde,2,0,3,28000,1,0,3,28000,2,30600,10200,1,1,1,0,10,1,1,0,441.9889502762431,0.0,441.9889502762431,483.0307813733228,161.01026045777428,2,0,1,1,0,1,0
1120,1,2,1,1,24,0,5,Padre no vive en el hogar,Madre no vive en el hogar,0,1,1,0,3,2600,3,2600,2,30600,10200,0,0,10,0,9,0,4,1,0.0,41.041831097079715,41.041831097079715,483.0307813733228,161.01026045777428,3,1,0,0,1,0,1
1120,1,3,1,1,6,1,2,Padre no vive en el hogar,2,1,1,0,0,0,0,0,0,2,30600,10200,0,0,5,4,0,0,4,0,0.0,0.0,0.0,483.0307813733228,161.01026045777428,4,0,1,1,0,0,1
1121,1,1,8,1,35,2,5,No corresponde,No corresponde,2,0,2,30000,1,0,2,30000,1,50000,12500,1,1,1,0,10,0,1,2,473.559589581689,0.0,473.559589581689,789.2659826361484,197.3164956590371,2,1,0,0,1,1,0
1121,1,2,8,1,15,1,4,Padre no vive en el hogar,1,1,1,1,0,1,0,1,0,1,50000,12500,0,0,11,0,8,0,4,0,0.0,0.0,0.0,789.2659826361484,197.3164956590371,4,1,0,1,0,0,1
1121,1,3,8,1,0,1,2,4,1,1,1,0,0,0,0,0,0,1,50000,12500,1,1,1,6,0,0,4,0,0.0,0.0,0.0,789.2659826361484,197.3164956590371,4,0,1,1,0,0,1
1121,1,4,8,1,38,0,5,No corresponde,No corresponde,2,0,3,20000,1,0,3,20000,1,50000,12500,1,1,1,3,12,4,1,0,315.70639305445934,0.0,315.70639305445934,789.2659826361484,197.3164956590371,1,0,1,1,0,1,0
1122,1,1,3,0,35,2,4,No corresponde,No corresponde,2,0,3,32000,1,0,3,32000,2,32000,32000,1,1,1,3,12,1,3,0,505.13022888713493,0.0,505.13022888713493,505.13022888713493,505.13022888713493,2,0,1,1,0,1,0
1123,1,1,3,0,35,2,5,No corresponde,No corresponde,2,2,3,12000,1,0,3,12000,2,32000,4571,1,1,1,0,10,5,1,5,189.42383583267562,0.0,189.42383583267562,505.13022888713493,72.15469613259668,3,1,0,0,1,1,0
1123,1,2,3,0,33,0,5,No corresponde,No corresponde,2,2,3,20000,1,0,3,20000,2,32000,4571,1,1,1,3,12,1,4,0,315.70639305445934,0.0,315.70639305445934,505.13022888713493,72.15469613259668,1,0,1,1,0,0,1
1123,1,3,3,0,12,1,2,Padre no vive en el hogar,1,1,1,1,0,1,0,1,0,2,32000,4571,0,0,5,4,5,0,4,0,0.0,0.0,0.0,505.13022888713493,72.15469613259668,4,1,0,1,0,0,1
1123,1,5,3,0,5,1,2,2,1,1,1,0,0,0,0,0,0,2,32000,4571,0,0,9,6,0,0,4,0,0.0,0.0,0.0,505.13022888713493,72.15469613259668,4,1,0,1,0,0,1
1123,1,6,3,0,3,1,2,2,1,1,1,0,0,0,0,0,0,2,32000,4571,0,0,7,6,0,0,4,0,0.0,0.0,0.0,505.13022888713493,72.15469613259668,4,1,0,1,0,0,1
1123,1,7,3,0,7,1,2,2,1,1,1,0,0,0,0,0,0,2,32000,4571,0,0,5,4,0,0,4,0,0.0,0.0,0.0,505.13022888713493,72.15469613259668,4,1,0,1,0,0,1
1124,1,1,3,0,35,2,0,No corresponde,No corresponde,2,2,2,12000,1,0,2,12000,1,24000,4800,1,1,1,3,12,5,1,0,189.42383583267562,0.0,189.42383583267562,378.84767166535124,75.76953433307024,3,0,1,1,0,1,0
1124,1,2,3,0,28,0,0,No corresponde,No corresponde,2,2,2,12000,1,0,2,12000,1,24000,4800,1,1,1,3,12,5,1,1,189.42383583267562,0.0,189.42383583267562,378.84767166535124,75.76953433307024,3,1,0,0,1,1,0
1124,1,3,3,0,5,1,2,1,2,1,1,0,0,0,0,0,0,1,24000,4800,0,2,9,6,0,0,4,0,0.0,0.0,0.0,378.84767166535124,75.76953433307024,4,1,0,1,0,0,1
1124,1,4,3,0,52,6,0,No corresponde,No corresponde,1,1,1,0,1,0,1,0,1,24000,4800,1,1,1,2,7,5,4,3,0.0,0.0,0.0,378.84767166535124,75.76953433307024,4,1,0,0,1,0,1
1124,1,5,3,0,52,6,0,No corresponde,No corresponde,1,1,1,0,1,0,1,0,1,24000,4800,1,1,1,2,7,5,4,0,0.0,0.0,0.0,378.84767166535124,75.76953433307024,4,0,1,1,0,0,1
1125,1,1,10,0,35,2,3,No corresponde,No corresponde,2,0,3,15000,3,9500,3,24500,2,24500,24500,1,1,1,3,12,0,4,3,236.7797947908445,149.96053670086818,386.7403314917127,386.7403314917127,386.7403314917127,1,1,0,0,1,0,1
1126,1,1,4,0,35,2,0,No corresponde,No corresponde,2,0,3,40000,1,0,3,40000,2,76000,19000,1,1,1,3,12,0,3,0,631.4127861089187,0.0,631.4127861089187,1199.6842936069454,299.92107340173635,2,0,1,1,0,1,0
1126,1,2,4,0,34,0,0,No corresponde,No corresponde,2,0,3,36000,1,0,3,36000,2,76000,19000,1,1,1,3,12,0,3,2,568.2715074980268,0.0,568.2715074980268,1199.6842936069454,299.92107340173635,2,1,0,0,1,1,0
1126,1,3,4,0,8,1,2,1,2,1,1,0,0,0,0,0,0,2,76000,19000,0,3,5,4,2,0,3,0,0.0,0.0,0.0,1199.6842936069454,299.92107340173635,4,0,1,1,0,1,0
1126,1,4,4,0,1,1,2,1,2,1,1,0,0,0,0,0,0,2,76000,19000,2,1,1,6,0,0,3,0,0.0,0.0,0.0,1199.6842936069454,299.92107340173635,4,0,1,1,0,1,0
1127,1,1,7,0,35,2,5,No corresponde,No corresponde,2,4,3,35000,1,0,3,35000,2,55000,18333,1,1,1,3,12,6,4,0,552.4861878453039,0.0,552.4861878453039,868.1925808997632,289.3922651933702,2,0,1,1,0,0,1
1127,1,2,7,0,32,0,5,No corresponde,No corresponde,2,0,3,20000,1,0,3,20000,2,55000,18333,1,1,1,1,13,6,2,2,315.70639305445934,0.0,315.70639305445934,868.1925808997632,289.3922651933702,1,1,0,0,1,1,0
1127,1,3,7,0,1,1,2,1,2,1,1,0,0,0,0,0,0,2,55000,18333,2,1,1,6,0,0,2,0,0.0,0.0,0.0,868.1925808997632,289.3922651933702,4,0,1,1,0,1,0
1128,1,1,1,1,35,2,5,No corresponde,No corresponde,2,0,3,21000,1,0,3,21000,2,28000,9333,1,1,1,3,12,4,1,0,331.49171270718233,0.0,331.49171270718233,441.9889502762431,147.32438831886344,1,0,1,1,0,1,0
1128,1,2,1,1,22,0,5,Padre no vive en el hogar,Madre no vive en el hogar,2,4,3,7000,1,0,3,7000,2,28000,9333,1,1,1,3,12,4,1,1,110.49723756906077,0.0,110.49723756906077,441.9889502762431,147.32438831886344,3,1,0,0,1,1,0
1128,1,3,1,1,1,1,2,1,2,1,1,0,0,0,0,0,0,2,28000,9333,2,1,1,6,0,0,1,0,0.0,0.0,0.0,441.9889502762431,147.32438831886344,4,0,1,1,0,1,0
1129,1,1,1,0,35,2,5,No corresponde,No corresponde,2,0,3,18000,1,0,3,18000,2,18000,6000,1,1,1,3,12,1,1,0,284.1357537490134,0.0,284.1357537490134,284.1357537490134,94.71191791633781,1,0,1,1,0,1,0
1129,1,2,1,0,38,0,5,No corresponde,No corresponde,1,1,1,0,1,0,1,0,2,18000,6000,1,1,1,0,9,0,1,4,0.0,0.0,0.0,284.1357537490134,94.71191791633781,4,1,0,0,1,1,0
1129,1,3,1,0,0,1,2,1,2,1,1,0,0,0,0,0,0,2,18000,6000,2,1,1,6,0,0,1,0,0.0,0.0,0.0,284.1357537490134,94.71191791633781,4,1,0,1,0,1,0
1130,1,1,11,0,35,2,5,No corresponde,No corresponde,2,4,2,30000,1,0,2,30000,1,105000,35000,1,1,1,3,12,0,1,0,473.559589581689,0.0,473.559589581689,1657.4585635359115,552.4861878453039,2,0,1,1,0,1,0
1130,1,2,11,0,38,0,5,No corresponde,No corresponde,2,0,2,75000,1,0,2,75000,1,105000,35000,1,1,1,5,15,0,3,1,1183.8989739542226,0.0,1183.8989739542226,1657.4585635359115,552.4861878453039,2,1,0,0,1,1,0
1130,1,3,11,0,7,1,2,1,2,1,1,0,0,0,0,0,0,1,105000,35000,0,0,5,4,0,0,3,0,0.0,0.0,0.0,1657.4585635359115,552.4861878453039,4,0,1,1,0,1,0
1131,1,1,1,0,35,2,0,No corresponde,No corresponde,2,4,3,9000,1,0,3,9000,2,17000,8500,1,1,1,3,12,5,4,0,142.0678768745067,0.0,142.0678768745067,268.3504340962904,134.1752170481452,3,0,1,1,0,0,1
1131,1,2,1,0,25,5,4,No corresponde,No corresponde,2,4,3,8000,1,0,3,8000,2,17000,8500,1,1,1,4,3,5,4,0,126.28255722178373,0.0,126.28255722178373,268.3504340962904,134.1752170481452,3,0,1,1,0,0,1
1132,1,1,1,0,35,2,5,No corresponde,No corresponde,2,0,3,31000,1,0,3,31000,2,75000,6818,1,1,1,3,12,4,1,0,489.344909234412,0.0,489.344909234412,1183.8989739542226,107.62430939226519,2,0,1,1,0,1,0
1132,1,2,1,0,39,0,5,No corresponde,No corresponde,1,1,1,0,3,5000,3,5000,2,75000,6818,1,1,1,0,7,1,4,9,0.0,78.92659826361484,78.92659826361484,1183.8989739542226,107.62430939226519,3,1,0,0,1,0,1
1132,1,3,1,0,22,1,4,Padre no vive en el hogar,2,2,0,3,23000,1,0,3,23000,2,75000,6818,1,1,1,3,12,6,1,0,363.06235201262825,0.0,363.06235201262825,1183.8989739542226,107.62430939226519,1,0,1,1,0,1,0
1132,1,4,1,0,19,1,4,Padre no vive en el hogar,2,2,0,3,16000,1,0,3,16000,2,75000,6818,1,1,1,0,7,2,4,0,252.56511444356747,0.0,252.56511444356747,1183.8989739542226,107.62430939226519,1,0,1,1,0,0,1
1132,1,5,1,0,18,1,4,Padre no vive en el hogar,2,1,1,1,0,1,0,1,0,2,75000,6818,0,0,10,0,8,0,4,0,0.0,0.0,0.0,1183.8989739542226,107.62430939226519,4,1,0,1,0,0,1
1132,1,6,1,0,15,1,4,Padre no vive en el hogar,2,1,1,1,0,1,0,1,0,2,75000,6818,0,0,11,0,7,0,4,0,0.0,0.0,0.0,1183.8989739542226,107.62430939226519,4,0,1,1,0,0,1
1132,1,7,1,0,14,1,4,Padre no vive en el hogar,2,1,1,1,0,1,0,1,0,2,75000,6818,0,0,11,0,7,0,4,0,0.0,0.0,0.0,1183.8989739542226,107.62430939226519,4,0,1,1,0,0,1
1132,1,8,1,0,9,1,2,1,2,1,1,0,0,0,0,0,0,2,75000,6818,0,0,5,4,3,0,1,0,0.0,0.0,0.0,1183.8989739542226,107.62430939226519,4,1,0,1,0,1,0
1132,1,9,1,0,8,1,2,1,2,1,1,0,0,0,0,0,0,2,75000,6818,0,0,5,4,2,0,1,0,0.0,0.0,0.0,1183.8989739542226,107.62430939226519,4,1,0,1,0,1,0
1132,1,10,1,0,5,1,2,1,2,1,1,0,0,0,0,0,0,2,75000,6818,0,0,9,6,0,0,1,0,0.0,0.0,0.0,1183.8989739542226,107.62430939226519,4,1,0,1,0,1,0
1132,1,11,1,0,0,1,2,1,2,1,1,0,0,0,0,0,0,2,75000,6818,2,1,1,6,0,0,1,0,0.0,0.0,0.0,1183.8989739542226,107.62430939226519,4,0,1,1,0,1,0
1133,1,1,1,0,35,2,3,No corresponde,No corresponde,2,0,3,50000,1,0,3,50000,2,50000,50000,1,1,1,0,11,1,1,0,789.2659826361484,0.0,789.2659826361484,789.2659826361484,789.2659826361484,2,0,1,1,0,1,0
1134,1,1,7,1,35,2,5,No corresponde,No corresponde,2,0,3,6000,1,0,3,6000,2,7500,1875,1,1,1,0,9,4,4,0,94.71191791633781,0.0,94.71191791633781,118.38989739542225,29.597474348855563,3,0,1,1,0,0,1
1134,1,2,7,1,42,0,5,No corresponde,No corresponde,1,1,1,0,3,1500,3,1500,2,7500,1875,1,1,1,1,14,5,4,2,0.0,23.677979479084453,23.677979479084453,118.38989739542225,29.597474348855563,3,1,0,0,1,0,1
1134,1,3,7,1,12,1,2,1,2,1,1,1,0,1,0,1,0,2,7500,1875,0,0,5,4,5,0,4,0,0.0,0.0,0.0,118.38989739542225,29.597474348855563,4,0,1,1,0,0,1
1134,1,4,7,1,10,1,2,1,2,1,1,1,0,1,0,1,0,2,7500,1875,0,0,5,4,4,0,4,0,0.0,0.0,0.0,118.38989739542225,29.597474348855563,4,0,1,1,0,0,1
1135,1,1,8,0,35,2,0,No corresponde,No corresponde,0,1,1,0,1,0,1,0,2,26000,4333,1,1,1,3,12,6,1,5,0.0,0.0,0.0,410.41831097079717,68.39779005524862,4,1,0,0,1,1,0
1135,1,2,8,0,67,0,0,No corresponde,No corresponde,1,1,1,0,3,26000,3,26000,2,26000,4333,1,1,1,3,12,0,1,0,0.0,410.41831097079717,410.41831097079717,410.41831097079717,68.39779005524862,1,0,1,1,0,1,0
1135,1,3,8,0,15,4,4,Padre no vive en el hogar,Madre no vive en el hogar,1,1,1,0,1,0,1,0,2,26000,4333,0,0,11,0,7,6,4,0,0.0,0.0,0.0,410.41831097079717,68.39779005524862,4,1,0,1,0,0,1
1135,1,4,8,0,12,4,2,Padre no vive en el hogar,Madre no vive en el hogar,1,1,1,0,1,0,1,0,2,26000,4333,0,0,5,4,4,6,4,0,0.0,0.0,0.0,410.41831097079717,68.39779005524862,4,1,0,1,0,0,1
1135,1,5,8,0,8,1,2,2,1,1,1,0,0,0,0,0,0,2,26000,4333,0,0,5,4,2,0,1,0,0.0,0.0,0.0,410.41831097079717,68.39779005524862,4,1,0,1,0,1,0
1135,1,6,8,0,5,1,2,2,1,1,1,0,0,0,0,0,0,2,26000,4333,0,0,9,6,0,0,1,0,0.0,0.0,0.0,410.41831097079717,68.39779005524862,4,1,0,1,0,1,0
1136,1,1,14,0,35,2,4,No corresponde,No corresponde,2,0,2,20000,1,0,2,20000,1,20000,20000,1,1,1,5,15,0,1,0,315.70639305445934,0.0,315.70639305445934,315.70639305445934,315.70639305445934,1,0,1,1,0,1,0
1137,1,1,7,0,35,2,5,No corresponde,No corresponde,2,0,3,35000,1,0,3,35000,1,95000,31667,1,1,1,5,15,2,1,1,552.4861878453039,0.0,552.4861878453039,1499.605367008682,499.87371744277823,2,1,0,0,1,1,0
1137,1,2,7,0,45,0,5,No corresponde,No corresponde,2,0,2,60000,1,0,2,60000,1,95000,31667,1,1,1,5,15,6,1,0,947.119179163378,0.0,947.119179163378,1499.605367008682,499.87371744277823,2,0,1,1,0,1,0
1137,1,3,7,0,0,1,2,2,1,1,1,0,0,0,0,0,0,1,95000,31667,2,1,1,6,0,0,1,0,0.0,0.0,0.0,1499.605367008682,499.87371744277823,4,0,1,1,0,1,0
1138,1,1,12,0,35,2,0,No corresponde,No corresponde,2,0,3,27000,1,0,3,27000,2,67000,33500,1,1,1,5,15,0,2,0,426.2036306235201,0.0,426.2036306235201,1057.616416732439,528.8082083662194,1,1,0,1,0,1,0
1138,1,2,12,0,39,0,0,No corresponde,No corresponde,2,4,3,40000,1,0,3,40000,2,67000,33500,1,1,1,5,15,6,0,0,631.4127861089187,0.0,631.4127861089187,1057.616416732439,528.8082083662194,2,0,1,1,0,1,0
1139,1,1,12,0,35,2,5,No corresponde,No corresponde,0,1,1,0,1,0,1,0,2,30000,7500,1,1,1,5,15,0,1,0,0.0,0.0,0.0,473.559589581689,118.38989739542225,4,0,1,1,0,1,0
1139,1,2,12,0,47,0,5,No corresponde,No corresponde,2,0,3,30000,1,0,3,30000,2,30000,7500,1,1,1,5,15,0,1,2,473.559589581689,0.0,473.559589581689,473.559589581689,118.38989739542225,2,1,0,0,1,1,0
1139,1,3,12,0,5,1,2,1,2,1,1,0,0,0,0,0,0,2,30000,7500,0,0,9,6,0,0,1,0,0.0,0.0,0.0,473.559589581689,118.38989739542225,4,1,0,1,0,1,0
1139,1,4,12,0,3,1,2,1,2,1,1,0,0,0,0,0,0,2,30000,7500,0,0,7,6,0,0,1,0,0.0,0.0,0.0,473.559589581689,118.38989739542225,4,1,0,1,0,1,0
1140,1,1,7,0,35,2,5,No corresponde,No corresponde,2,2,3,15000,1,0,3,15000,2,75000,18750,1,1,1,5,15,6,1,0,236.7797947908445,0.0,236.7797947908445,1183.8989739542226,295.97474348855565,1,0,1,1,0,1,0
1140,1,2,7,0,34,0,5,No corresponde,No corresponde,2,0,3,60000,1,0,3,60000,2,75000,18750,1,1,1,5,17,0,1,2,947.119179163378,0.0,947.119179163378,1183.8989739542226,295.97474348855565,2,1,0,0,1,1,0
1140,1,3,7,0,1,1,2,1,2,1,1,0,0,0,0,0,0,2,75000,18750,2,1,1,6,0,0,1,0,0.0,0.0,0.0,1183.8989739542226,295.97474348855565,4,1,0,1,0,1,0
1140,1,4,7,0,1,1,2,1,2,1,1,0,0,0,0,0,0,2,75000,18750,2,1,1,6,0,0,1,0,0.0,0.0,0.0,1183.8989739542226,295.97474348855565,4,0,1,1,0,1,0
1141,1,1,13,0,35,2,0,No corresponde,No corresponde,2,0,3,30000,1,0,3,30000,1,130000,43333,1,1,1,5,15,2,2,1,473.559589581689,0.0,473.559589581689,2052.0915548539856,684.0252565114444,2,1,0,0,1,1,0
1141,1,2,13,0,38,0,0,No corresponde,No corresponde,2,2,2,100000,1,0,2,100000,1,130000,43333,1,1,1,5,17,0,2,0,1578.5319652722967,0.0,1578.5319652722967,2052.0915548539856,684.0252565114444,2,0,1,1,0,1,0
1141,1,3,13,0,1,1,2,2,1,1,1,0,0,0,0,0,0,1,130000,43333,0,2,0,6,0,0,2,0,0.0,0.0,0.0,2052.0915548539856,684.0252565114444,4,0,1,1,0,1,0
1142,1,1,12,0,35,2,4,No corresponde,No corresponde,2,0,3,40000,1,0,3,40000,2,80000,40000,1,1,1,5,15,0,3,0,631.4127861089187,0.0,631.4127861089187,1262.8255722178374,631.4127861089187,2,0,1,1,0,1,0
1142,1,2,12,0,38,4,4,No corresponde,No corresponde,2,0,3,40000,1,0,3,40000,2,80000,40000,1,1,1,5,17,0,3,0,631.4127861089187,0.0,631.4127861089187,1262.8255722178374,631.4127861089187,2,1,0,1,0,1,0
1143,1,1,12,0,35,2,1,No corresponde,No corresponde,2,0,3,35000,1,0,3,35000,2,35000,17500,1,1,1,5,15,6,0,1,552.4861878453039,0.0,552.4861878453039,552.4861878453039,276.24309392265195,2,1,0,0,1,1,0
1143,1,2,12,0,4,1,2,Padre no vive en el hogar,1,1,1,0,0,0,0,0,0,2,35000,17500,0,2,8,6,0,0,0,0,0.0,0.0,0.0,552.4861878453039,276.24309392265195,4,0,1,1,0,1,0
1144,1,1,6,0,35,2,3,No corresponde,No corresponde,2,0,3,40000,1,0,3,40000,2,40000,40000,1,1,1,5,15,0,3,0,631.4127861089187,0.0,631.4127861089187,631.4127861089187,631.4127861089187,2,0,1,1,0,1,0
1145,1,1,1,0,35,2,4,No corresponde,No corresponde,2,0,3,9000,1,0,3,9000,2,17000,8500,1,1,1,5,15,0,4,0,142.0678768745067,0.0,142.0678768745067,268.3504340962904,134.1752170481452,3,1,0,1,0,0,1
1145,1,2,1,0,59,5,4,No corresponde,No corresponde,1,1,1,0,3,8000,3,8000,2,17000,8500,1,1,1,5,15,6,4,0,0.0,126.28255722178373,126.28255722178373,268.3504340962904,134.1752170481452,3,1,0,1,0,0,1
1146,1,1,3,0,35,2,4,No corresponde,No corresponde,2,0,3,32000,1,0,3,32000,2,42000,21000,1,1,1,5,15,5,1,0,505.13022888713493,0.0,505.13022888713493,662.9834254143647,331.49171270718233,2,0,1,1,0,1,0
1146,1,2,3,0,66,6,1,No corresponde,No corresponde,1,1,1,0,3,10000,3,10000,2,42000,21000,1,1,1,5,17,5,1,1,0.0,157.85319652722967,157.85319652722967,662.9834254143647,331.49171270718233,3,1,0,0,1,1,0
1147,1,1,2,0,35,2,5,No corresponde,No corresponde,2,0,2,77000,1,0,2,77000,1,117000,29250,1,1,1,5,15,0,1,0,1215.4696132596684,0.0,1215.4696132596684,1846.8823993685871,461.7205998421468,2,0,1,1,0,1,0
1147,1,2,2,0,34,0,5,No corresponde,No corresponde,1,1,1,0,3,40000,3,40000,1,117000,29250,1,1,1,5,15,0,1,2,0.0,631.4127861089187,631.4127861089187,1846.8823993685871,461.7205998421468,2,1,0,0,1,1,0
1147,1,3,2,0,9,1,2,1,2,1,1,0,0,0,0,0,0,1,117000,29250,0,3,5,4,3,0,1,0,0.0,0.0,0.0,1846.8823993685871,461.7205998421468,4,0,1,1,0,1,0
1147,1,4,2,0,0,1,2,1,2,1,1,0,0,0,0,0,0,1,117000,29250,2,1,1,6,0,0,1,0,0.0,0.0,0.0,1846.8823993685871,461.7205998421468,4,1,0,1,0,1,0
1148,1,1,14,0,35,2,3,No corresponde,No corresponde,2,0,3,66350,1,0,3,66350,2,66350,22117,1,1,1,5,15,0,3,2,1047.355958958169,0.0,1047.355958958169,1047.355958958169,349.1239147592739,2,1,0,0,1,1,0
1148,1,2,14,0,4,1,2,Padre no vive en el hogar,1,1,1,0,0,0,0,0,0,2,66350,22117,0,0,8,6,0,2,3,0,0.0,0.0,0.0,1047.355958958169,349.1239147592739,4,0,1,1,0,1,0
1148,1,3,14,0,6,1,2,Padre no vive en el hogar,1,1,1,0,0,0,0,0,0,2,66350,22117,0,0,5,4,0,0,3,0,0.0,0.0,0.0,1047.355958958169,349.1239147592739,4,1,0,1,0,1,0
1149,1,1,15,0,35,2,5,No corresponde,No corresponde,2,0,2,70000,1,0,2,70000,1,86000,28667,1,1,1,5,15,0,1,0,1104.9723756906078,0.0,1104.9723756906078,1357.5374901341752,452.5177584846093,2,0,1,1,0,1,0
1149,1,2,15,0,26,0,5,No corresponde,No corresponde,2,4,3,16000,1,0,3,16000,1,86000,28667,1,1,1,1,14,6,4,1,252.56511444356747,0.0,252.56511444356747,1357.5374901341752,452.5177584846093,1,1,0,0,1,0,1
1149,1,3,15,0,0,1,2,1,2,1,1,0,0,0,0,0,0,1,86000,28667,2,1,1,6,0,0,1,0,0.0,0.0,0.0,1357.5374901341752,452.5177584846093,4,0,1,1,0,1,0
1150,1,1,4,0,35,2,5,No corresponde,No corresponde,2,0,3,67000,1,0,3,67000,2,77000,38500,1,1,1,5,15,6,3,0,1057.616416732439,0.0,1057.616416732439,1215.4696132596684,607.7348066298342,2,1,0,1,0,1,0
1150,1,2,4,0,38,0,5,No corresponde,No corresponde,2,0,3,10000,1,0,3,10000,2,77000,38500,1,1,1,3,12,0,4,0,157.85319652722967,0.0,157.85319652722967,1215.4696132596684,607.7348066298342,3,0,1,1,0,0,1
1151,1,1,10,0,35,2,6,No corresponde,No corresponde,1,1,1,0,3,20000,3,20000,2,20000,10000,1,1,1,5,15,0,1,1,0.0,315.70639305445934,315.70639305445934,315.70639305445934,157.85319652722967,1,1,0,0,1,1,0
1151,1,2,10,0,2,1,2,Padre no vive en el hogar,1,1,1,0,0,0,0,0,0,2,20000,10000,0,3,0,6,0,0,1,0,0.0,0.0,0.0,315.70639305445934,157.85319652722967,4,1,0,1,0,1,0
1152,1,1,8,1,35,2,3,No corresponde,No corresponde,2,4,2,10000,1,0,2,10000,1,19000,4750,1,1,1,5,15,4,4,2,157.85319652722967,0.0,157.85319652722967,299.92107340173635,74.98026835043409,3,1,0,0,1,0,1
1152,1,2,8,1,68,4,3,No corresponde,No corresponde,1,1,1,0,3,9000,3,9000,1,19000,4750,1,1,1,3,12,4,1,0,0.0,142.0678768745067,142.0678768745067,299.92107340173635,74.98026835043409,3,0,1,1,0,1,0
1152,1,3,8,1,9,1,2,Padre no vive en el hogar,1,1,1,0,0,0,0,0,0,1,19000,4750,0,3,5,4,3,0,1,0,0.0,0.0,0.0,299.92107340173635,74.98026835043409,4,0,1,1,0,1,0
1152,1,4,8,1,6,1,2,Padre no vive en el hogar,1,1,1,0,0,0,0,0,0,1,19000,4750,0,3,5,4,0,0,1,0,0.0,0.0,0.0,299.92107340173635,74.98026835043409,4,0,1,1,0,1,0
1153,1,1,6,0,35,2,5,No corresponde,No corresponde,1,1,1,0,1,0,1,0,2,90000,30000,1,1,1,5,17,4,2,1,0.0,0.0,0.0,1420.6787687450671,473.559589581689,4,1,0,0,1,1,0
